Coilnr;Date;Direction;Type;Th mm;Re02 Mpa;Rm Mpa;A80 x10%;C ppm;Mn ppm;Si ppm;P ppm;S ppm;Al ppm;Ti ppm;Cr ppm;Nb ppm;B ppm;Mo ppm;Linespeed (m/min);SKP elongation (%);Heating C/s 660 to 750;t_soaking_hot s;Cooling C/s;t_soaking_cold s;soaking_hot C;soaking_cold C
44946696;44321;L;I20;1,53;802;1032;95;755;25787;2597;115;3;1527;257;2953;235;18;944;76,82980347;0,393704;2,477456921;68,72333081;-21,86104778;39,04734705;810,4035339;475,8268255
44928265;44325;L;I20;1,57;695;1032;73;743;25331;2617;99;12;1547;249;3032;236;21;947;76,33446503;0,405411;2,354897018;69,1692802;-20,9305555;39,30072738;814,5343018;490,3026138
44928258;44325;L;I20;1,57;756;1001;109;752;25530;2599;101;6;1556;256;3019;236;21;906;77,61087799;0,404877;2,410488984;68,03170041;-21,24230221;38,65437523;815,6560669;492,1809773
44928241;44325;L;I20;1,57;753;1002;110;758;25660;2599;102;6;1569;262;3017;238;21;909;78,20339203;0,404928;2,293814866;67,51625298;-21,57211411;38,36150737;812,506958;488,5609513
44928272;44325;L;I20;1,57;741;1010;111;738;25210;2625;98;15;1540;245;3038;236;21;962;80,77147675;0,404665;2,080804661;65,36961082;-21,67645311;37,14182433;801,3435669;488,4198542
44928289;44325;L;I20;1,57;661;988;119;702;25210;2589;109;8;1440;201;2977;248;21;949;81,8758316;0,455021;2,115847495;64,48789462;-21,89995178;36,64084921;798,2631836;483,0499389
44928562;44325;L;I20;2,03;713;1010;69;755;25750;2694;114;0;1780;267;2934;236;21;911;60,84060669;0,394408;1,679556398;86,78414446;-16,30784215;49,30917299;805,046875;489,4446088
44929105;44325;L;I20;1,92;698;981;74;730;25090;2682;133;13;1336;227;3001;242;18;952;61,10941696;0,393525;1,651201566;86,40239529;-16,26465533;49,09227005;802,0470581;488,1627523
44929365;44325;L;I20;1,52;710;1005;113;741;25263;2653;126;18;1385;204;2982;230;19;956;80,22507477;0,393241;2,189548182;65,81483427;-21,98144147;37,3947922;805,1955261;484,6926225
44915009;44325;L;I20;1,53;679;986;97;779;25640;2520;121;9;1545;228;3001;238;18;936;86,20360565;0,394626;2,17815476;61,2503382;-22,96477631;34,80132852;795,2627563;481,0272165
44915009;44326;L;I20;1,53;704;996;122;779;25640;2520;121;9;1545;228;3001;238;18;936;86,20360565;0,394626;2,17815476;61,2503382;-22,96477631;34,80132852;795,2627563;481,0272165
45147720;44327;L;I20;1,93;697;989;129;738;25210;2625;98;15;1540;245;3038;236;21;962;61,71825027;0,393019;1,791940823;85,55005977;-16,5975582;48,60798851;808,167511;489,2217682
44929334;44332;L;I20;1,53;787;1016;104;743;25419;2658;128;16;1419;207;2980;233;19;939;77,71276093;0,403302;2,498009765;67,94250953;-22,48472565;38,6036986;814,9139404;474,3262528
44929341;44332;L;I20;1,52;712;1000;121;727;25850;2687;126;11;1517;215;2975;239;19;910;79,64826965;0,445067;2,501648352;66,29145897;-22,43065756;37,66560169;813,2219238;478,3052301
44929389;44332;L;I20;1,53;759;1034;76;702;25210;2589;109;8;1440;201;2977;248;21;949;80,47678375;0,393084;2,658651892;65,60898378;-22,43947508;37,27783169;813,5887756;480,6501178
44929518;44332;L;I20;1,37;821;1033;91;767;25700;2533;120;9;1537;227;3006;238;19;934;89,19168854;0,392858;2,858941882;59,19834109;-25,09910688;33,63542107;813,1807556;478,5811265
44928579;44333;L;I20;2,03;684;977;99;750;25400;2654;101;7;1510;250;3044;238;21;908;60,70659256;0,392433;1,730316975;86,97572664;-16,49156941;49,4180265;805,8437195;483,6795494
44929372;44333;L;I20;1,53;725;989;127;748;25690;2667;132;12;1477;214;2976;238;19;910;80,82051086;0,395313;2,353319127;65,32995082;-22,77085809;37,11929024;807,2518921;473,4324738
44929358;44333;L;I20;1,53;735;1009;118;732;25610;2575;119;19;1334;204;2974;232;21;975;82,80325317;0,394437;2,18025184;63,76561062;-22,7980942;36,23046058;798,5672302;473,8906698
44993483;44335;L;I20;1,22;720;990;107;730;25110;2533;120;8;1458;244;3037;227;19;987;107,0578613;0,391736;3,314138046;49,31912458;-28,32408374;28,02222987;806,0415344;486,9861792
44929570;44338;L;I20;1,77;705;998;92;748;25690;2667;132;12;1477;214;2976;238;19;910;78,28457642;0,455231;2,256880206;67,44623579;-21,36795881;38,32172488;806,9623718;483,5749823
45292178;44338;L;I20;1,52;745;989;124;727;25850;2687;126;11;1517;215;2975;239;19;910;90,61832428;0,456369;2,698530134;58,26636105;-25,16962236;33,10588696;810,100647;480,0524138
44417082;44338;L;I20;1,52;748;1009;127;754;25670;2534;116;0;1539;261;2953;230;20;923;90,98409271;0,45558;2,506660207;58,03212235;-24,94234079;32,97279679;801,5529175;476,6715443
45291757;44338;L;I20;1,37;796;1024;95;705;25430;2685;119;7;1405;222;3003;254;20;972;101,0028992;0,393507;3,120946263;52,27572717;-28,19357296;29,70211771;813,6121216;481,6444421
44929501;44338;L;I20;1,37;789;1030;101;764;25960;2591;123;14;1284;205;2939;241;20;935;95,24351501;0,395537;2,997439982;55,43684522;-26,84033841;31,49820751;814,1473694;478,7214223
44929471;44338;L;I20;1,37;763;1007;103;748;25690;2667;132;12;1477;214;2976;238;19;910;92,00120544;0,395331;2,86778084;57,39055238;-26,05167487;32,6082684;815,0794067;480,277329
44929532;44338;L;I20;1,37;746;1004;116;730;25090;2682;133;13;1336;227;3001;242;18;952;93,35401917;0,395247;2,735008402;56,5588932;-25,10479241;32,13573477;806,5943298;486,3198508
45292116;44338;L;I20;1,22;786;1020;74;779;25640;2520;121;9;1545;228;3001;238;18;936;104,5576324;0,394659;3,075207676;50,49846555;-29,30435792;28,69230997;813,223999;485,0658211
45292154;44338;L;I20;1,22;770;1020;101;788;25570;2618;118;14;1467;224;2980;240;19;916;101,0020294;0,394817;3,200106392;52,27617732;-29,1486442;29,70237348;815,8443909;473,8064285
45292147;44338;L;I20;1,22;792;1036;99;740;25170;2650;125;20;1366;202;2984;229;20;967;104,131691;0,395412;3,130704161;50,70502505;-29,67699576;28,80967333;813,2985535;478,1978291
44914992;44338;L;I20;1,53;749;1005;109;779;25640;2520;121;9;1545;228;3001;238;18;936;81,22813416;0,39507;2,483911485;65,00210863;-23,14062126;36,93301627;812,4037476;475,460845
44914985;44338;L;I20;1,53;743;1002;93;779;25640;2520;121;9;1545;228;3001;238;18;936;86,77249146;0,396221;2,323481919;60,8487772;-23,49860121;34,57316887;801,0726624;481,6226214
44914985;44338;L;I20;1,53;703;998;103;779;25640;2520;121;9;1545;228;3001;238;18;936;86,77249146;0,396221;2,323481919;60,8487772;-23,49860121;34,57316887;801,0726624;481,6226214
44929488;44338;L;I20;1,37;828;1039;91;763;25459;2600;121;17;1361;209;2992;237;20;971;92,07174683;0,392085;2,995250643;57,34658223;-26,30150695;32,58328536;816,5776978;476,1709944
45292178;44338;L;I20;1,52;743;990;116;727;25850;2687;126;11;1517;215;2975;239;19;910;90,61832428;0,456369;2,698530134;58,26636105;-25,16962236;33,10588696;810,100647;480,0524138
44928340;44338;L;I20;1,27;690;1009;113;758;25660;2599;102;6;1569;262;3017;238;21;909;101,7914581;0,353605;2,678052526;51,8707571;-27,43205006;29,47202108;799,7371521;482,805106
44929082;44339;L;I20;1,62;763;1008;105;748;25690;2667;132;12;1477;214;2976;238;19;910;77,28660583;0,3934;2,408224692;68,31714167;-21,20433706;38,81655777;812,0404968;486,4740608
44928982;44339;L;I20;1,37;717;997;118;763;25447;2600;121;17;1362;209;2993;237;20;972;89,40801239;0,393539;2,332454149;59,05510993;-24,0134435;33,55403973;798,6947021;482,945536
45338661;44340;L;I20;1,37;705;984;113;767;25700;2533;120;9;1537;227;3006;238;19;934;89,19168854;0,392858;2,858941882;59,19834109;-25,09910688;33,63542107;813,1807556;478,5811265
44330510;44341;L;I20;1,52;785;1025;80;768;25340;2610;137;7;1551;236;2959;228;20;931;82,1421814;0,392912;2,443214381;64,27878966;-22,88071275;36,52203958;809,9149475;481,9769418
44330510;44341;L;I20;1,51;769;1030;118;768;25340;2610;137;7;1551;236;2959;228;20;931;82,1421814;0,392912;2,443214381;64,27878966;-22,88071275;36,52203958;809,9149475;481,9769418
45441367;44341;L;I20;1,52;762;1020;114;727;25850;2687;126;11;1517;215;2975;239;19;910;90,61832428;0,456369;2,698530134;58,26636105;-25,16962236;33,10588696;810,100647;480,0524138
45441367;44341;L;I20;1,52;802;1048;103;727;25850;2687;126;11;1517;215;2975;239;19;910;90,61832428;0,456369;2,698530134;58,26636105;-25,16962236;33,10588696;810,100647;480,0524138
45441367;44341;L;I20;1,52;745;999;114;727;25850;2687;126;11;1517;215;2975;239;19;910;90,61832428;0,456369;2,698530134;58,26636105;-25,16962236;33,10588696;810,100647;480,0524138
45544190;44353;L;I20;1,22;783;1025;99;755;25150;2395;119;23;1520;258;3004;231;19;973;105,5215988;0,393715;3,353891935;50,03714935;-28,88615557;28,4301985;813,8581238;490,1562619
45454684;44353;L;I20;1,22;801;1042;83;739;25520;2617;123;22;1338;236;3001;231;22;971;108;0,395306;3,123596217;48,88888889;-29,72479389;27,77777778;810,0914917;487,5631964
45454424;44353;L;I20;1,01;776;1026;112;744;25610;2604;144;8;1614;272;2985;228;18;943;128,0875397;0,392736;3,993247384;41,22180825;-35,42260873;23,42148196;813,8999939;485,4202158
45454431;44353;L;I20;1,01;692;1021;110;782;25630;2654;139;11;1538;267;2979;233;19;939;128,0598145;0,395324;3,518814495;41,23073286;-34,50137297;23,42655276;801,8187256;482,809471
45543434;44353;L;I20;1,63;764;1006;79;745;25680;2649;120;14;1502;246;2946;228;21;957;75,66329956;0,392872;2,273527284;69,78284096;-21,09970301;39,64934146;815,1984863;484,6355695
45543700;44353;L;I20;1,62;787;1027;105;754;25630;2616;120;15;1503;244;2942;227;19;957;76,93038177;0,394826;2,372507653;68,63348235;-21,52981948;38,99629679;814,8193359;483,9157314
45543724;44353;L;I20;1,62;802;1045;79;755;25150;2395;119;23;1520;258;3004;231;19;973;77,18408203;0,394538;2,393377292;68,4078875;-21,63941428;38,86811789;815,1326904;483,5810211
45543717;44353;L;I20;1,62;781;1024;91;789;26120;2510;120;15;1504;256;2954;227;19;942;74,36991119;0,395079;2,351253482;70,99645428;-20,76002944;40,33889448;815,4893799;484,0856479
45544299;44353;L;I20;1,52;679;973;94;747;24850;2713;113;8;1605;274;2898;243;22;964;81,37580109;0,45355;2,396819899;64,88415388;-22,82196575;36,86599652;804,2298889;470,2315114
45544534;44354;L;I20;1,37;694;1002;125;754;25630;2616;120;15;1503;244;2942;227;19;957;96,50265503;0,395359;2,637391637;54,71352056;-26,14006954;31,08722759;803,3305664;483,3517794
45544558;44354;L;I20;1,37;776;1056;82;783;25964;2491;119;16;1506;256;2962;227;19;946;94,75256348;0,394612;2,976658524;55,72408604;-27,2088169;31,66141252;815,628418;476,0480338
45543663;44354;L;I20;1,21;686;997;120;739;25338;2491;120;21;1437;249;2998;231;20;972;103,8123093;0,396095;3,044931796;50,8610206;-28,93936476;28,89830716;807,9105835;477,9058932
45544404;44355;L;I20;1,78;763;1002;111;782;25630;2654;139;11;1538;267;2979;233;19;939;71,00531006;0,394973;2,365182528;74,36063578;-20,54003459;42,25036124;820,7210083;476,3114264
45544381;44355;L;I20;1,78;743;1009;96;751;25590;2589;144;8;1601;275;2980;228;18;947;68,59482574;0,394819;2,255020247;76,97373589;-20,17344361;43,73507721;821,8093872;474,6040754
45544541;44355;L;I20;1,37;823;1040;83;754;25630;2616;120;15;1503;244;2942;227;19;957;92,60093689;0,394;3,04005209;57,01886155;-26,78596616;32,39708043;817,4297791;473,3099647
45543755;44356;L;I20;1,62;723;1001;106;737;24850;2702;114;8;1552;268;2909;242;21;962;73,81985474;0,39339;2,364815787;71,52547264;-21,04928548;40,63947309;815,0863647;478,5870784
45543441;44356;L;I20;1,63;690;1014;100;749;25680;2656;132;17;1550;271;3016;240;22;976;74,79943848;0,334642;2,081175762;70,5887652;-20,36346824;40,10725296;801,8327942;477,9847804
45887561;44360;L;I20;1,62;694;970;133;741;25170;2341;117;22;1566;264;3006;231;18;974;73,03645325;0,395083;1,926864156;72,29266709;-19,27924518;41,07537903;797,6878967;485,0864299
45988811;44361;L;I20;1,78;771;1011;104;751;25590;2589;144;8;1601;275;2980;228;18;947;68,59482574;0,394819;2,255020247;76,97373589;-20,17344361;43,73507721;821,8093872;474,6040754
44928586;44372;L;I20;2,03;722;996;109;720;25190;2625;116;8;1568;218;3006;243;20;951;59,18390656;0,392031;1,742357535;89,21344175;-16,34053053;50,68945554;809,3101807;484,5386134
45543687;44372;L;I20;1,62;770;993;108;752;25530;2599;101;6;1556;256;3019;236;21;906;75,46649933;0,394636;2,50706403;69,96481945;-21,7424932;39,75273832;818,9804688;479,0809678
45543748;44372;L;I20;1,62;809;1024;91;737;24850;2702;114;8;1552;268;2909;242;21;962;75,46649933;0,394636;2,50706403;69,96481945;-21,7424932;39,75273832;818,9804688;479,0809678
45544527;44373;L;I20;1,37;705;1018;108;744;25610;2604;144;8;1614;272;2985;228;18;943;92,18379211;0,393579;2,984081112;57,27688001;-25,10287078;32,54368183;807,8111267;482,7261394
45453898;44373;L;I20;2,03;753;1000;119;750;25400;2654;101;7;1510;250;3044;238;21;908;60,73739624;0,391501;1,758824683;86,93161589;-16,51628793;49,39296357;806,2523193;486,0585993
45543779;44373;L;I20;1,93;665;986;127;750;25400;2654;101;7;1510;250;3044;238;21;908;65,72858429;0,395501;1,872674529;80,33034725;-17,73303938;45,64224275;803,8832703;484,2435602
44929587;44374;L;I20;1,77;744;1016;104;752;25170;2656;121;8;1436;227;3004;247;20;973;69,22910309;0,395062;2,334132673;76,26850218;-19,71977988;43,33437624;816,344635;480,2467089
45544398;44374;L;I20;1,77;692;1004;94;744;25610;2604;144;8;1614;272;2985;228;18;943;69,18262482;0,394592;2,230613987;76,31974089;-19,81206658;43,36348914;814,5011902;476,6779772
45544374;44374;L;I20;1,78;770;1047;74;774;25654;2657;136;12;1543;268;2988;235;19;948;68,55000305;0,394301;2,403567285;77,02406659;-20,05669813;43,7636742;821,6699524;477,531746
45544305;44374;L;I20;1,53;801;1040;98;742;25620;2574;123;20;1375;243;2981;231;22;973;79,83130646;0,393569;2,867897735;66,13946626;-22,94993795;37,57924219;815,1618042;475,9287018
45544329;44374;L;I20;1,53;804;1043;91;739;25520;2617;123;22;1338;236;3001;231;22;971;82,09957886;0,394965;2,738812025;64,31214476;-23,27669525;36,54099134;814,916626;480,031888
45544312;44374;L;I20;1,53;742;991;98;755;25150;2395;119;23;1520;258;3004;231;19;973;82,03718567;0,395227;2,612876671;64,36105721;-23,06478741;36,5687825;813,2852783;482,192032
45454677;44374;L;I20;1,22;698;989;129;741;25170;2341;117;22;1566;264;3006;231;18;974;104,1350479;0,395691;3,097227751;50,70339051;-27,12498121;28,80874461;802,6702881;491,9877765
45454691;44374;L;I20;1,22;684;1002;124;723;25020;2587;106;12;1591;222;2970;240;21;964;108,0604324;0,393704;2,839530491;48,86154794;-28,10245845;27,76224315;797,1303101;490,5771858
46343491;44376;L;I20;1,22;675;1004;107;734;25540;2615;122;21;1344;236;2997;232;22;971;100,9050751;0,393565;2,801392507;52,32640674;-26,77613631;29,73091292;797,7167969;483,9288829
46340733;44376;L;I20;1,52;751;1005;124;755;25150;2395;119;23;1520;258;3004;231;19;973;82,93121338;0,394837;2,533706802;63,66722233;-23,53951055;36,17455814;811,1689758;478,8339149
45551978;44387;L;I20;1,62;718;978;121;741;25170;2341;117;22;1566;264;3006;231;18;974;75,34841156;0,39584;2,322493338;70,07446993;-20,841555;39,81503973;812,0700378;484,7200691
45551985;44387;L;I20;1,62;734;983;99;737;24850;2702;114;8;1552;268;2909;242;21;962;79,49958801;0,394926;2,161394863;66,41543852;-21,06081113;37,73604461;801,5472717;489,0577517
45552320;44387;L;I20;1,92;731;971;112;712;25330;2528;117;6;1525;198;3000;240;19;933;63,72933197;0,395108;1,726480945;82,85038987;-17,72383727;47,07408515;806,7889099;483,1356486
45710245;44387;L;I20;1,93;725;1028;105;783;25964;2491;119;16;1506;256;2962;227;19;946;58,42481995;0,393614;1,628796922;90,37255065;-16,24868881;51,34804014;808,7001648;485,0792451
45552245;44387;L;I20;1,22;714;1033;93;751;25590;2589;144;8;1601;275;2980;228;18;947;104,577713;0,394842;3,008249815;50,48876905;-29,13410843;28,6868006;810,4208069;483,9041563
45552252;44387;L;I20;1,22;721;1020;106;752;25120;2497;106;23;1528;211;2910;239;19;928;98,93438721;0,395305;3,101799282;53,36870373;-27,67265957;30,32312712;812,6265259;480,4871126
46500636;44388;L;I20;1,22;719;1008;74;775;25290;2515;118;0;1783;225;2964;238;18;910;104,4920654;0,395979;3,417122822;50,53015249;-30,13344924;28,71031391;816,1990051;477,2373864
45710351;44388;L;I20;1,22;699;981;112;723;24990;2583;107;12;1580;221;2973;239;21;964;101,7843018;0,395781;3,168875909;51,8744041;-27,22810739;29,47409324;810,2453003;493,3847158
45552511;44389;L;I20;1,77;668;996;115;751;25590;2589;144;8;1601;275;2980;228;18;947;70,60171509;0,393726;2,049197657;74,78571864;-18,99738216;42,49188559;804,7553406;486,0567258
45552511;44389;L;I20;1,78;714;1023;116;751;25590;2589;144;8;1601;275;2980;228;18;947;70,60171509;0,393726;2,049197657;74,78571864;-18,99738216;42,49188559;804,7553406;486,0567258
46653822;44393;L;I20;1,01;796;1039;97;758;25124;2941;116;13;1360;241;3060;240;20;968;120,7127457;0,3937;3,798754595;43,740203;-33,50731626;24,85238807;811,7492065;482,5649983
46654311;44393;L;I20;1,22;726;1015;105;723;25273;2577;108;11;1480;240;2948;237;20;975;101,6123123;0,395308;3,192047702;51,96220694;-27,6886556;29,52398121;813,4195557;490,5177213
46654298;44393;L;I20;1,22;796;1043;77;755;25397;2491;118;11;1518;257;3011;241;21;990;106,8880234;0,394528;3,290241077;49,39748938;-28,09525481;28,06675533;811,2532349;499,7936973
46654304;44394;L;I20;1,22;788;1009;92;712;25020;2505;111;9;1663;236;2956;235;20;1013;103,189621;0,395689;3,465338915;51,16793676;-28,18010808;29,07269134;819,4876709;495,2620695
46654274;44394;L;I20;1,37;788;1027;96;746;25520;2526;118;4;1718;247;2983;240;19;992;91,82894897;0,394956;2,911146826;57,49820791;-25,09545771;32,66943631;814,9927063;491,5936785
46654281;44394;L;I20;1,37;723;995;109;718;25270;2566;104;15;1500;248;2935;237;19;967;91,70012665;0,395115;2,895210409;57,57898264;-25,09561112;32,71533104;815,4697571;492,3767597
46654038;44394;L;I20;1,22;731;1039;96;760;25470;2542;116;4;1629;249;2997;242;20;996;105,6049652;0,393975;3,240419377;49,99764916;-29,37567949;28,4077552;812,2008667;482,3646685
46653617;44394;L;I20;1,01;724;1010;98;722;25210;2568;114;4;1521;216;2995;235;19;972;122,9949265;0,39467;3,642733495;42,9286;-33,71186507;24,39125;808,385498;484,4503569
46653532;44394;L;I20;1,57;663;971;125;730;25059;2588;106;7;1460;213;2989;235;18;972;79,26311493;0,45458;2,447548797;66,61358193;-22,21206447;37,84862609;816,4543457;484,6528863
46653518;44394;L;I20;1,57;769;1003;104;752;25420;2552;123;9;1666;246;2989;239;19;995;67,52296448;0,454148;2,216051857;78,19561894;-18,95882002;44,42932894;817,7979736;483,3858342
46653525;44394;L;I20;1,57;684;990;98;707;25310;2591;116;8;1489;218;2983;239;22;991;73,9741745;0,453567;2,065710325;71,37626118;-20,06927142;40,55469385;804,492981;484,3432776
46653549;44394;L;I20;1,57;759;977;63;735;25200;2542;113;4;1519;218;2986;235;18;973;65,87348938;0,454819;2,156327732;80,15364071;-18,55182605;45,54184131;814,3297424;479,952828
46653662;44394;L;I20;1,34;709;1042;94;751;25590;2589;144;8;1601;275;2980;228;18;947;91,48761749;0,373563;2,923037514;57,71272818;-25,52140696;32,79132283;813,2088318;481,7367969
46653785;44395;L;I20;1,62;723;1014;104;752;25420;2552;123;9;1666;246;2989;239;19;995;74,69671631;0,452706;2,656029469;70,68583816;-21,45879013;40,16240804;822,8495178;482,8786682
46842358;44400;L;I20;1,16;789;1035;76;750;25430;2532;114;23;1520;229;3109;243;20;1125;116,3001404;0,393847;3,686981595;45,39977323;-32,07542978;25,7953257;815,8039551;487,5342125
46842365;44400;L;I20;1,16;776;997;61;709;25237;2543;141;10;1528;239;3012;239;18;973;108,6621017;0,39467;3,389386516;48,59099829;-30,50657932;27,60852176;814,3314209;482,6934643
46842372;44400;L;I20;1,16;800;1051;95;794;25230;2532;116;9;1518;237;3057;235;19;948;109,6320114;0,395153;3,468388235;48,16111583;-30,4519313;27,36427036;814,9554443;486,4523723
46842242;44400;L;I20;1,16;781;1023;101;724;25260;2579;106;13;1487;255;3004;234;20;1013;110,1692581;0,394971;3,530086922;47,92625538;-30,50250715;27,23082692;815,1647034;487,9072377
46842259;44400;L;I20;1,16;803;1040;92;760;25580;2516;116;23;1517;232;3115;246;20;1136;109,0019455;0,453629;3,461688994;48,4395024;-30,67508872;27,52244454;815,1183167;482,3852376
46842266;44400;L;I20;1,16;798;1038;99;760;25580;2516;116;23;1517;232;3115;246;20;1136;109,0004883;0,455822;3,465824909;48,44014998;-30,6719641;27,52281249;814,97995;482,3982156
46842303;44400;L;I20;1,16;770;1011;100;712;25220;2543;141;2;1604;255;3018;237;19;978;109,0050125;0,45497;3,439727219;48,43813948;-30,43933986;27,52167016;814,9877014;484,8248591
46842273;44400;L;I20;1,16;755;994;108;714;25070;2620;98;12;1455;223;2966;236;19;977;108,9257736;0,455785;3,459806866;48,47337618;-30,38341007;27,54169101;815,0913391;485,4089819
46842297;44400;L;I20;1,16;777;1019;97;737;25200;2520;124;9;1643;244;2973;245;20;968;108,0113525;0,454791;3,44428371;48,88375042;-30,40060399;27,77485819;815,0369568;482,1718514
46842235;44400;L;I20;1,02;711;1009;117;756;25060;2573;120;9;1542;239;2972;246;19;958;125,3122253;0,394915;3,231943913;42,13475569;-33,94089181;23,9402021;798,2470398;480,626249
46847742;44400;L;I20;1,57;809;1033;87;735;25300;2564;120;8;1492;216;2983;238;22;994;75,01465607;0,394543;2,350187541;70,38624553;-21,63459295;39,99218496;818,0140991;475,9475291
46848026;44400;L;I20;1,62;809;1027;62;760;25420;2493;121;16;1506;258;3019;242;21;989;76,29869843;0,394293;2,424850922;69,20170473;-21,66394786;39,31915042;816,464386;479,3762165
46847957;44400;L;I20;1,93;749;999;113;744;25320;2578;128;13;1620;246;2983;237;18;993;67,4623642;0,395161;1,858558237;78,26586072;-19,06887629;44,46923904;808,5312805;478,3605737
46847728;44400;L;I20;1,62;681;999;65;755;25499;2539;116;4;1660;248;2992;241;19;995;80,1224823;0,395004;2,097528635;65,89910657;-21,94069383;37,44267419;803,3203735;484,3655391
46842389;44400;L;I20;1,22;792;1025;90;723;25210;2482;110;8;1542;243;3006;229;22;965;111,1787567;0,453219;3,421593427;47,49108693;-30,94675095;26,98357212;811,3805847;481,2944245
46842440;44400;L;I20;1,01;778;1027;98;744;25230;2507;126;9;1674;247;2970;246;20;970;125,6272278;0,395233;3,987347909;42,02910542;-34,63677079;23,88017353;814,7887573;488,9872491
46842457;44400;L;I20;1,02;779;1034;110;737;25200;2520;124;9;1643;244;2973;245;20;968;126,0074005;0,395096;3,979245324;41,90230081;-32,6264119;23,80812546;814,9878845;509,3196917
46842464;44400;L;I20;1,01;776;1030;102;744;25230;2507;126;9;1674;247;2970;246;20;970;126,0056763;0,394917;3,970417376;41,90287419;-35,15108128;23,80845124;815,0960999;485,3542062
46842426;44400;L;I20;1,02;803;1051;100;796;25180;2431;93;11;1618;236;2945;227;21;965;126,589035;0,394789;4,019247209;41,70977367;-33,05988555;23,69873504;814,8608704;506,5712931
46842419;44400;L;I20;1,01;787;1032;60;784;25147;2467;97;15;1573;226;2939;231;19;956;124,9404068;0,394938;4,0364086;42,26014734;-33,01797969;24,01144735;815,7938843;503,0685294
46842471;44400;L;I20;1,01;730;997;118;725;25078;2613;103;12;1500;226;2982;242;19;991;124,4257355;0,455123;3,754984368;42,4349511;-32,75428369;24,11076767;808,8467102;496,3232675
46842136;44400;L;I20;1,02;775;1013;91;737;25200;2555;120;5;1788;238;2977;233;20;919;117,3761826;0,435526;3,759718401;44,98357235;-32,36904944;25,55884793;813,8497314;487,9071292
46842150;44400;L;I20;1,01;788;1045;73;783;25450;2550;129;40;1504;223;2963;240;21;914;121,033165;0,38837;3,804377577;43,62440659;-33,82541526;24,78659465;814,4924316;484,2716239
46842143;44400;L;I20;1,02;782;1029;100;770;25386;2568;119;31;1492;233;2959;239;20;954;121,015564;0,433811;3,815254063;43,63075151;-34,05952957;24,79019972;814,8334351;482,3615556
46842167;44400;L;I20;1,01;781;1030;91;724;25260;2579;106;13;1487;255;3004;234;20;1013;121,016655;0,423682;3,867572115;43,63035816;-33,82684433;24,78997623;815,5108337;484,5672908
46842082;44400;L;I20;1,16;778;999;74;706;25030;2630;97;12;1445;220;2970;235;19;976;104,0500336;0,45506;3,330980658;50,74481784;-29,31261958;28,83228287;816,7798157;483,2952068
46842099;44400;L;I20;1,16;745;988;109;706;25030;2630;97;12;1445;220;2970;235;19;976;105,8156509;0,4545;3,114959917;49,89810064;-29,19994161;28,35119355;811,5508728;486,8914363
46847841;44401;L;I20;1,22;666;1007;113;760;25470;2542;116;4;1629;249;2997;242;20;996;84,35314941;0,332652;2,659009571;62,59398774;-23,47333142;35,56476576;812,9678345;485,137298
46848019;44401;L;I20;1,78;774;1014;102;756;25060;2573;120;9;1542;239;2972;246;19;958;69,46865082;0,393956;2,33257068;76,00550663;-18,94342922;43,18494695;820,9497375;496,8613273
46848606;44401;L;I20;1,52;694;1006;92;732;25480;2449;118;5;1434;238;3023;237;17;980;79,88999176;0,452781;2,47945544;66,09088177;-21,6634936;37,55163737;812,8871155;492,6543369
46848729;44401;L;I20;1,02;811;1041;90;737;25200;2520;124;9;1643;244;2973;245;20;968;123,9548035;0,444774;3,924334039;42,59617096;-34,19340278;24,20236986;816,742981;493,0910482
46848880;44401;L;I20;1,52;691;981;76;718;25270;2566;104;15;1500;248;2935;237;19;967;81,67241669;0,395043;2,273840633;64,64850943;-23,15617127;36,73210763;807,8103638;477,4374904
46848910;44401;L;I20;1,37;791;1039;98;750;25520;2466;123;23;1526;262;3015;239;20;983;92,69083405;0,393304;2,932663531;56,96356122;-25,92665088;32,36565979;813,4355164;482,4096625
46848897;44401;L;I20;1,37;790;1035;99;752;25390;2495;115;6;1546;256;3005;242;22;995;93,10282135;0,395129;2,97456377;56,71149299;-25,67149387;32,2224392;813,4275208;485,9684571
46848927;44401;L;I20;1,37;777;1024;104;752;25390;2495;115;6;1546;256;3005;242;22;995;93,23581696;0,39495;2,812712479;56,63059726;-26,18323241;32,17647571;810,3310242;479,10992
46848903;44401;L;I20;1,37;750;1026;89;750;25520;2466;123;23;1526;262;3015;239;20;983;93,50816345;0,395355;2,484321139;56,46565824;-25,26119486;32,08276036;800,4764099;483,0110073
47034404;44402;L;I20;1,16;807;1041;87;755;25397;2491;118;11;1518;257;3011;241;21;990;109,0442123;0,454058;3,481976564;48,42072666;-30,38750891;27,51177651;813,7153015;483,2371417
46847735;44402;L;I20;1,57;674;1007;112;735;25300;2564;120;8;1492;216;2983;238;22;994;79,46812439;0,451611;2,259366851;66,44173422;-20,92759938;37,75098535;804,6645508;492,3667148
47012413;44408;L;I20;1,57;720;1001;123;718;25320;2570;105;12;1495;251;2931;238;19;967;81,69261932;0,392497;2,365874039;64,63252181;-21,19161774;36,72302375;800,1735229;490,4151955
47006490;44409;L;I20;1,57;762;991;116;742;25000;2657;134;8;1565;265;2978;241;22;992;64,86975861;0,452629;2,26664629;81,39385923;-17,98560587;46,24651092;819,0527649;487,2721056
