Coilnr;Date;Direction;Type;Th mm;Re02 Mpa;Rm Mpa;A80 x10%;C ppm;Mn ppm;Si ppm;P ppm;S ppm;Al ppm;Ti ppm;Cr ppm;Nb ppm;B ppm;Mo ppm;Linespeed (m/min);SKP elongation (%);Heating C/s 660 to 750;t_soaking_hot s;Cooling C/s;t_soaking_cold s;soaking_hot C;soaking_cold C
206736;18/09/2021;L;I20;1,2;727;1036;99,3;702;24707;2385;137;17;1594;337;2668;251;22;835;113,00436;0,13169146;5,432449267;53,1483918;-41,53236769;28,03431655;810,74465;466,2854
206737;18/09/2021;L;I20;1,2;713;1019;84,4;702;24707;2385;137;17;1594;337;2668;251;22;835;113,003914;0,13008815;5,371821009;53,14860156;-41,30492159;28,0344272;805,499175;466,47327
206738;19/09/2021;L;I20;1,2;721;1017;85,2;702;24707;2385;137;17;1594;337;2668;251;22;835;111,98755;0,12933333;5,307355017;53,63096166;-40,8434084;28,2888589;804,73856;468,06668
206739;19/09/2021;L;I20;1,2;706;1010;95,1;702;24707;2385;137;17;1594;337;2668;251;22;835;112,05978;0,13047382;5,34180236;53,59639293;-40,72254831;28,27062484;806,72973;468,70966
206743;19/09/2021;L;I20;1,2;675,4;961,7;134,4;714;24709;2488;112;13;1563;391;2700;254;21;919;80,02342;0,12154864;3,845928193;75,05302823;-28,82619657;39,58841049;809,261065;470,2817
206744;19/09/2021;L;I20;1,2;775,5;1026;102,9;691;25113;2367;116;23;1626;370;2706;283;20;928;102,11503;0,11725683;4,913845903;58,81602346;-37,11093706;31,02383655;811,643715;471,0918
206745;19/09/2021;L;I20;1,2;688;991;119,7;694;24326;2557;130;35;1444;341;2699;253;23;932;113,01096;0,12282069;5,351243289;53,14528786;-40,98886605;28,03267931;802,34656;465,81656
206746;19/09/2021;L;I20;1,2;727;1031;108,4;691;25113;2367;116;23;1626;370;2706;283;20;928;106,81734;0,11822096;5,093755937;56,22682609;-39,0156496;29,65810607;808,627775;470,50537
206747;19/09/2021;L;I20;1,2;707,6;1023,3;126,2;694;24326;2557;130;35;1444;341;2699;253;23;932;111,9986;0,122535035;5,346430165;53,62567032;-41,07865863;28,28606786;807,2863;465,59363
206748;19/09/2021;L;I20;1,2;684;985;132,5;714;24709;2488;112;13;1563;391;2700;254;21;919;96,468285;0,11995959;4,607176947;62,2588035;-35,32987339;32,83980844;807,798985;466,76297
206749;19/09/2021;L;I20;1,2;686,7;982,5;128;688;24778;2290;97;10;1455;349;2692;247;22;857;93,6757;0,119813085;4,456328371;64,11481313;-33,73524127;33,81880253;805,7268;471,32834
206750;19/09/2021;L;I20;1,2;706,8;1014,8;118,5;690;25180;2437;109;21;1612;340;2713;253;21;916;112,00651;0,11784407;5,333436925;53,62188323;-40,81979069;28,28407027;806,534575;468,2129
206751;19/09/2021;L;I20;1,2;699;1003;117,6;702;24707;2385;137;17;1594;337;2668;251;22;835;111,99813;0,12003745;5,32157419;53,62589536;-40,92534092;28,28618656;805,52845;466,988
206752;19/09/2021;L;I20;1,2;689;1002;121,4;690;25180;2437;109;21;1612;340;2713;253;21;916;112,003174;0,11977143;5,330756197;53,62348035;-40,74389401;28,28491271;806,607625;469,3454
206753;19/09/2021;L;I20;1,2;691;995;106;690;25180;2437;109;21;1612;340;2713;253;21;916;111,98022;0,11953846;5,336551657;53,63447223;-40,80025251;28,29071063;806,796695;468,178
206754;19/09/2021;L;I20;1,2;691;995;106;690;25180;2437;109;21;1612;340;2713;253;21;916;112,01702;0,11964912;5,340471708;53,61685215;-40,87032261;28,28141652;806,89735;467,59387
206755;19/09/2021;L;I20;1,2;705,4;999,8;108,4;690;25180;2437;109;21;1612;340;2713;253;21;916;95,95994;0,12121118;4,588558567;62,58861771;-35,33096689;33,01377637;808,647535;465,68695
206756;19/09/2021;L;I20;1,2;698;990;103,4;691;25113;2367;116;23;1626;370;2706;283;20;928;82,985855;0,120222226;3,944486324;72,37377984;-30,16675666;38,17518058;805,4192;468,23703
206757;19/09/2021;L;I20;1,2;704;1002;109;691;25113;2367;116;23;1626;370;2706;283;20;928;59,99872;0,12024359;2,857166335;100,1021355;-21,71577893;52,80112642;806,38075;470,16537
206758;19/09/2021;L;I20;1,2;666,1;946,7;118,3;688;24778;2290;97;10;1455;349;2692;247;22;857;70,99932;0,118178464;3,367689082;84,59235948;-25,57819812;44,62014566;805,4566;472,95508
206759;19/09/2021;L;I20;1,2;684;1023;101,3;688;24778;2290;97;10;1455;349;2692;247;22;857;112,21371;0,12160494;5,427816591;53,52287167;-41,18363143;28,2318444;813,93705;468,25742
206760;19/09/2021;L;I20;1,2;686,3;970,5;137,7;688;24778;2290;97;10;1455;349;2692;247;22;857;110,17678;0,119888544;5,224831988;54,51239363;-39,81664463;28,75379005;803,4071;467,98453
206761;19/09/2021;L;I20;1,35;705;980;93,7;688;24778;2290;97;10;1455;349;2692;247;22;857;100,00338;0,17720188;4,797407434;60,05797004;-36,23773345;31,67892925;810,48593;472,19156
206762;19/09/2021;L;I20;1,35;699;982;103,5;688;24778;2290;97;10;1455;349;2692;247;22;857;99,98;0,18027273;4,805899871;60,0720144;-36,42619923;31,68633727;811,227275;470,27274
206763;19/09/2021;L;I20;1,35;699;982;103,5;688;24778;2290;97;10;1455;349;2692;247;22;857;100,0179;0,1796;4,791244199;60,04925118;-36,28961156;31,67433029;808,5525;469,022
206764;19/09/2021;L;I20;1,35;708,8;1011,7;104,8;688;24778;2290;97;10;1455;349;2692;247;22;857;100,00081;0,18051352;4,764109488;60,05951352;-36,24332387;31,67974339;806,1045;468,8243
206765;19/09/2021;L;I20;1,35;715,9;999,8;95,4;688;24778;2290;97;10;1455;349;2692;247;22;857;101,942894;0,18027149;4,847440397;58,91533744;-36,80466368;31,07622195;805,66835;470,72668
206786;19/09/2021;L;I20;1,8;714;994;93,9;792;24723;2534;134;14;1596;340;2769;240;19;938;71,14168;0,09965035;3,349232158;84,42308363;-26,05803941;44,5308573;800,479735;463,26294
206787;19/09/2021;L;I20;1,8;720;1003,8;105,3;714;24709;2488;112;13;1563;391;2700;254;21;919;71,34219;0,092335485;3,395675857;84,18580927;-26,47312325;44,40570159;806,476135;462,30066
206788;19/09/2021;L;I20;1,8;730,4;1025,3;123,1;792;24723;2534;134;14;1596;340;2769;240;19;938;73,12534;0,0868397;3,456311925;82,13295145;-26,72104072;43,32287549;803,6985;467,42444
206789;19/09/2021;L;I20;1,8;745,1;1029,2;116,4;726;24882;2472;148;15;1558;346;2733;239;17;947;73,99701;0,08938775;3,511411755;81,16544168;-27,08451293;42,81254067;805,255785;466,88843
206790;19/09/2021;L;I20;1,8;738,4;1027,2;114,7;726;24882;2472;148;15;1558;346;2733;239;17;947;73,439026;0,089263886;3,471885996;81,78213039;-26,88933694;43,13782702;803,24165;465,66806
206791;19/09/2021;L;I20;1,8;688,9563;998,8542;112,9;724;24992;2727;134;3;1687;380;2881;228;20;841;73,45862;0,09059311;3,470640852;81,76031622;-26,83997508;43,12632064;803,404145;467,19034
206792;19/09/2021;L;I20;1,8;724,4;1006;113,1;730;24860;2432;150;20;1678;380;2737;240;19;962;79,02519;0,08975325;3,737274989;76,00108269;-28,79874204;40,08848318;803,8818;468,26755
206795;19/09/2021;L;I20;1,8;726;1026;104,8;726;24882;2472;148;15;1558;346;2733;239;17;947;66,98882;0,08014359;3,165031116;89,65675168;-24,41295897;47,29147341;801,479;464,1949
206796;19/09/2021;L;I20;1,37;742;1003;84,9;694;24326;2557;130;35;1444;341;2699;253;23;932;82,459564;0,0546;4,08498543;72,8356992;-30,65065276;38,41883035;826,957825;470,7374
206797;19/09/2021;L;I20;1,37;693;996;110,1;694;24326;2557;130;35;1444;341;2699;253;23;932;98,0004;0,103363186;4,871834904;61,28546414;-36,64593867;32,32639867;829,6567;471,22586
206798;19/09/2021;L;I20;1,37;697;1033;96,4;690;25180;2437;109;21;1612;340;2713;253;21;916;98,004364;0,09807107;4,701082343;61,28298532;-36,06339979;32,32509116;808,26752;462,6406
206799;19/09/2021;L;I20;1,37;689;1012;96,6;714;24709;2488;112;13;1563;391;2700;254;21;919;97,14635;0,10097797;4,616949691;61,82424764;-35,15355905;32,61059216;804,99603;469,0238
206800;19/09/2021;L;I20;1,4;730,1;1034,3;89,3;771;24881;2414;137;25;1668;355;2703;236;19;850;96,105415;0,091025;4,579567948;62,49387717;-35,37438234;32,96380334;807,38;465,97833
206801;19/09/2021;L;I20;1,4;695;992;116,5;694;24326;2557;130;35;1444;341;2699;253;23;932;97,01241;0,09137069;4,618328101;61,90960517;-35,26673767;32,65561592;805,98965;468,15863
206802;19/09/2021;L;I20;1,4;688,6;985,5;120,6;694;24326;2557;130;35;1444;341;2699;253;23;932;96,98183;0,09037262;4,594079529;61,92912631;-35,20529644;32,66591278;804,15552;468,835
206803;19/09/2021;L;I20;1,4;702,6;991;123,1;691;25113;2367;116;23;1626;370;2706;283;20;928;92,2049;0,08921839;4,36335385;65,13753607;-33,57156959;34,35826079;803,367825;467,046
207369;28/09/2021;L;I20;1,37;703;1014;108,4;694;24326;2557;130;35;1444;341;2699;253;23;932;102,40637;0,10546725;4,876474151;58,64869539;-37,30362271;30,93557559;805,68205;466,63843
208002;06/10/2021;L;I20;1,07;683,3;1014,1;115,8;690;25180;2437;109;21;1612;340;2713;253;21;916;118,552155;0,105513886;5,66390922;50,66124694;-43,07833505;26,72241597;805,025695;463,57846
208003;06/10/2021;L;I20;1,07;684;1014;115,8;690;25180;2437;109;21;1612;340;2713;253;21;916;110,6243;0,098814815;5,36099914;54,29186897;-41,06880086;28,63746934;816,5359;468,04593
208004;06/10/2021;L;I20;1,07;700;1057;119,2;723;24901;2977;128;21;1410;368;2748;237;19;925;124,00337;0,099131085;5,955320807;48,43416756;-46,51096661;25,54769278;810,177535;458,9558
208005;06/10/2021;L;I20;1,07;697;1045;111,6;723;24901;2977;128;21;1410;368;2748;237;19;925;124,564705;0,100154415;5,924862251;48,21590514;-45,66122825;25,43256535;805,61617;465,2787
208006;06/10/2021;L;I20;1,07;696;1047;111,2;732;24901;2624;132;26;1511;339;2729;241;22;968;125,992;0,0982;5,988352415;47,66969331;-46,79062671;25,14445362;805,936535;462,04782
208007;06/10/2021;L;I20;1,07;697;1045;119,5;732;24901;2624;132;26;1511;339;2729;241;22;968;126,01287;0,09961246;5,982258338;47,66179835;-46,72701643;25,14028924;805,38548;462,39377
208008;06/10/2021;L;I20;1,07;699;1028;100,2;732;24901;2624;132;26;1511;339;2729;241;22;968;103,79304;0,100552;4,93880178;57,86515165;-38,89318417;30,52227779;806,8692;459,9456
208009;06/10/2021;L;I20;1,07;643;995;126,9;729;24636;2373;117;24;1598;352;2722;254;18;858;79,985054;0,11429885;3,842911003;75,08902851;-29,25893268;39,60739965;810,35135;467,54483
208010;06/10/2021;L;I20;1,07;648;999;129,3;729;24636;2373;117;24;1598;352;2722;254;18;858;84,33698;0,1107353;4,011049538;71,21431192;-30,81302404;37,5635931;805,688235;466,6191
208011;06/10/2021;L;I20;1,07;678;1025;123,4;729;24636;2373;117;24;1598;352;2722;254;18;858;110,48223;0,09957433;5,265341507;54,36168332;-40,61016611;28,6742945;807,04593;465,675
208012;06/10/2021;L;I20;1,07;652;998;122,9;729;24636;2373;117;24;1598;352;2722;254;18;858;79,522385;0,10618462;3,782749203;75,52590381;-29,34787389;39,83783937;805,9392;463,5654
208013;06/10/2021;L;I20;1,07;631;990;124,7;729;24636;2373;117;24;1598;352;2722;254;18;858;79,39794;0,10106977;3,776687139;75,64427994;-29,11720267;39,90027953;806,21593;466,29834
208014;06/10/2021;L;I20;1,07;694,9;1040,2;109,7;732;24901;2624;132;26;1511;339;2729;241;22;968;91,18103;0,096398525;4,351039217;65,86896419;-33,51089951;34,74406902;807,60703;465,84354
208015;06/10/2021;L;I20;1,07;667;1047;133,8;732;24901;2624;132;26;1511;339;2729;241;22;968;122,99264;0,09999306;5,86543569;48,83219028;-45,10515875;25,75763883;806,82465;465,49167
208035;07/10/2021;L;I20;1;762,6;1031,2;87,1;716;24822;2642;121;12;1480;349;2870;226;19;939;124,25364;0,23300287;6,018044407;48,33661211;-46,76291658;25,49623496;817,85987;466,4338
208040;07/10/2021;L;I20;1,2;684;1017;121,5;694;24326;2557;130;35;1444;341;2699;253;23;932;112,6876;0,10111644;5,331546293;53,29778964;-41,04931208;28,11311981;803,092825;466,4918
208041;07/10/2021;L;I20;1,2;678,9;986;117,5;694;24326;2557;130;35;1444;341;2699;253;23;932;113,89109;0,09103427;5,40425251;52,73459056;-41,38414562;27,81604777;805,453585;469,77695
208042;07/10/2021;L;I20;1;713;1025;115,3;732;24659;2563;123;30;1565;344;2675;228;19;929;126,18715;0,1946;6,063976206;47,59597154;-46,77291687;25,10556741;811,8127;465,81332
208043;07/10/2021;L;I20;1,2;714;1045;114;732;24659;2563;123;30;1565;344;2675;228;19;929;99,800316;0,17286985;4,794153887;60,18017017;-36,1141625;31,74338646;809,793;470,19937
208044;07/10/2021;L;I20;1,2;706;1031;97,7;732;24659;2563;123;30;1565;344;2675;228;19;929;112,000946;0,17827797;5,371383129;53,62454706;-40,91309466;28,28547537;809,32578;467,39798
208045;07/10/2021;L;I20;1,2;722;1040;86,9;732;24659;2563;123;30;1565;344;2675;228;19;929;111,98824;0,2065965;5,330916688;53,63063122;-40,80932063;28,2886846;805,245615;465,90878
208046;07/10/2021;L;I20;1,2;722;1040;86,9;732;24659;2563;123;30;1565;344;2675;228;19;929;45,26241;0,09633735;2,152300391;132,6928902;-17,40512191;69,99185417;805,444575;448,54218
208047;07/10/2021;L;I20;1,2;722;1040;86,9;732;24659;2563;123;30;1565;344;2675;228;19;929;70,65648;0,20752;3,493136763;85,00281927;-25,8633304;44,83665192;827,0912;477,896
208048;07/10/2021;L;I20;1,2;717;1037;98;712;24642;2628;125;17;1587;339;2676;255;19;937;106,485535;0,21130508;5,265714238;56,40202681;-39,88076665;29,75051964;827,45622;470,60226
208049;07/10/2021;L;I20;1,2;726,1;1043;96,4;732;24659;2563;123;30;1565;344;2675;228;19;929;83,77255;0,17987382;4,057257359;71,69412892;-31,03835354;37,81668339;814,488635;465,11862
208050;07/10/2021;L;I20;1,2;817;1050;88,3;732;24659;2563;123;30;1565;344;2675;228;19;929;86,17669;0,16119108;4,37728801;69,69402051;-32,85546928;36,76168115;841,48375;470,3223
208051;07/10/2021;L;I20;1,2;720;1057;112,2;716;24822;2642;121;12;1480;349;2870;226;19;939;107,01706;0,20640256;5,31931726;56,12189309;-40,23119438;29,60275679;830,77125;471,72714
208052;07/10/2021;L;I20;1,2;692,6;1003,2;112,9;712;24642;2628;125;17;1587;339;2676;255;19;937;112,758194;0,09171751;5,364848174;53,26442174;-41,03807379;28,09551916;805,508475;467,25592
208053;07/10/2021;L;I20;1,2;701;1015;99;732;24659;2563;123;30;1565;344;2675;228;19;929;112,875046;0,088865206;5,350212665;53,20928064;-41,25271425;28,06643374;804,9868;467,7461
208054;07/10/2021;L;I20;1,2;726;1034;100;716;24822;2642;121;12;1480;349;2870;226;19;939;109,107864;0,089503445;5,153916217;55,04644468;-39,82387442;29,0354873;803,12065;467,1276
208055;07/10/2021;L;I20;1,2;695,2;1013,9;122,7;716;24822;2642;121;12;1480;349;2870;226;19;939;107,77455;0,09086538;5,086089801;55,72744215;-39,32024987;29,39469476;803,0638;467,8987
208056;07/10/2021;L;I20;1,2;701;1023;96,3;716;24822;2642;121;12;1480;349;2870;226;19;939;111,87656;0,088857144;5,309556368;53,68416762;-40,8040161;28,31692358;805,9458;469,37534
208057;07/10/2021;L;I20;1,2;688;998;113,4;716;24822;2642;121;12;1480;349;2870;226;19;939;112,00704;0,08971962;5,348769314;53,6216295;-41,08510597;28,28393644;808,29562;467,30032
208067;07/10/2021;L;I20;1,46;668;1009;131;729;24636;2373;117;24;1598;352;2722;254;18;858;90,99183;0,09715384;4,335229001;66,00592603;-33,49765352;34,81631263;808,13125;467,54614
208068;07/10/2021;L;I20;1,46;662;1004;129;729;24636;2373;117;24;1598;352;2722;254;18;858;91,35059;0,053752474;4,383161391;65,7467018;-33,87246758;34,67957897;810,649;464,57425
208069;07/10/2021;L;I20;1,46;664;1007;137,4;732;24659;2563;123;30;1565;344;2675;228;19;929;92,477394;0,07066272;4,420942662;64,94560173;-34,10357116;34,25702069;807,464505;462,96686
208070;07/10/2021;L;I20;1,46;669;1016;111,2;732;24659;2563;123;30;1565;344;2675;228;19;929;92,00552;0,06771779;4,389106045;65,27869197;-33,87878936;34,43271665;807,076045;464,35828
208071;07/10/2021;L;I20;1,46;669;1014;127,4;732;24659;2563;123;30;1565;344;2675;228;19;929;91,98842;0,09432787;4,380249836;65,29082682;-33,94647568;34,43911745;806,16284;463,22623
208072;07/10/2021;L;I20;1,46;688;1043;110,8;725;24787;2772;122;17;1566;339;2710;252;21;923;92,02453;0,09107182;4,368052367;65,26520701;-33,64966574;34,4256037;805,0044;466,5105
208073;07/10/2021;L;I20;1,46;689;1036;110,2;725;24787;2772;122;17;1566;339;2710;252;21;923;91,9942;0,089295454;4,371709149;65,2867246;-33,68945882;34,43695363;806,06763;467,21478
208074;07/10/2021;L;I20;1,46;689;1034;114,7;725;24787;2772;122;17;1566;339;2710;252;21;923;91,78549;0,089372545;4,365803956;65,43517935;-33,71973015;34,51525944;806,413725;466,11374
208076;07/10/2021;L;I20;1,37;702;1040;98;732;24901;2624;132;26;1511;339;2729;241;22;968;72,83955;0,089495495;3,470207527;82,45520462;-26,53156487;43,49285519;804,94187;464,8027
208077;07/10/2021;L;I20;1,37;702;1038;98,2;732;24901;2624;132;26;1511;339;2729;241;22;968;69,00054;0,09175785;3,2780214;87,04279706;-25,13771517;45,91268416;806,31658;469,70584
208078;07/10/2021;L;I20;1,37;683;1010;100,4;732;24901;2624;132;26;1511;339;2729;241;22;968;68,99111;0,09114667;3,316006984;87,05469444;-25,1547732;45,9189597;810,65065;468,93777
208079;07/10/2021;L;I20;1,4;692,8;990,1;127,7;691;25113;2367;116;23;1626;370;2706;283;20;928;69,03277;0,09128638;3,339899102;87,00215854;-25,1812546;45,89124846;813,18545;468,64133
208080;07/10/2021;L;I20;1,4;672;984;133,8;732;24659;2563;123;30;1565;344;2675;228;19;929;68,99047;0,087732285;3,348464585;87,05550201;-25,29009344;45,91938568;814,1626;466,40158
208081;07/10/2021;L;I20;1,4;669;980;115,6;732;24659;2563;123;30;1565;344;2675;228;19;929;67,66119;0,09018519;3,216707845;88,76580504;-24,59153493;46,82152354;804,86885;467,04297
208082;07/10/2021;L;I20;1,4;733;1016;90;732;24659;2563;123;30;1565;344;2675;228;19;929;62,63202;0,08414912;3,070801174;95,89344236;-23,109918;50,58115641;821,42765;470,58334
208083;07/10/2021;L;I20;1,4;691;1005;120,5;718;24843;2530;134;20;1596;353;2743;235;19;953;86,44134;0,09399257;4,303580873;69,48064433;-32,40378053;36,64913108;830,0223;469,887
208084;07/10/2021;L;I20;1,4;703,1;998,2;119;718;24843;2530;134;20;1596;353;2743;235;19;953;94,509964;0,08904059;4,606876874;63,54885502;-34,760462;33,52027517;817,49555;468,48856
208085;07/10/2021;L;I20;1,4;735,8;1030,2;113,5;732;24901;2624;132;26;1511;339;2729;241;22;968;96,01146;0,087715305;4,594097571;62,55503249;-35,0051133;32,9960611;807,20855;465,6007
208086;07/10/2021;L;I20;1,4;695;1018;110,8;718;24843;2530;134;20;1596;353;2743;235;19;953;96,006485;0,090671755;4,554446423;62,55827406;-34,81626864;32,99777093;804,81335;469,36185
208087;07/10/2021;L;I20;1,4;698;1003,9;124,1;732;24659;2563;123;30;1565;344;2675;228;19;929;96,0106;0,090231344;4,547726022;62,55559282;-34,96063488;32,99635665;804,51457;468,57388
208088;07/10/2021;L;I20;1,4;729,7;1030,5;94,6;718;24843;2530;134;20;1596;353;2743;235;19;953;96,017334;0,08996078;4,545401391;62,5512056;-35,08002962;32,99404251;804,138815;467,1498
208089;07/10/2021;L;I20;1,4;689;1005;120,9;718;24843;2530;134;20;1596;353;2743;235;19;953;95,992195;0,091278814;4,555233852;62,56758688;-34,91080716;33,00268319;805,663545;469,8513
208090;07/10/2021;L;I20;1,4;709,7;999,6;121,6;718;24843;2530;134;20;1596;353;2743;235;19;953;95,977036;0,0902963;4,555547154;62,57746905;-35,14610296;33,00789576;805,18073;466,39038
208091;07/10/2021;L;I20;1,4;680;1000;118,9;718;24843;2530;134;20;1596;353;2743;235;19;953;96,023834;0,0899631;4,554131238;62,54697141;-35,15566622;32,9918091;804,8952;466,51514
208092;07/10/2021;L;I20;1,4;708,3;1008,6;118,5;718;24843;2530;134;20;1596;353;2743;235;19;953;95,994095;0,09;4,545561463;62,56634848;-35,09524374;33,00202997;804,252;466,9321
208093;07/10/2021;L;I20;1,4;688;997;93,5;718;24843;2530;134;20;1596;353;2743;235;19;953;96,00485;0,0898209;4,548486097;62,55933945;-35,02289865;32,9983329;804,63733;468,02313
208094;07/10/2021;L;I20;1,4;686;1004;103,6;732;24659;2563;123;30;1565;344;2675;228;19;929;95,99085;0,08995952;4,546764844;62,56846356;-35,0255465;33,00314561;804,28947;467,43402
208095;07/10/2021;L;I20;1,4;713;1017;106,7;732;24901;2624;132;26;1511;339;2729;241;22;968;94,432625;0,088539004;4,476281555;63,60090064;-34,68828158;33,54772781;804,40955;464,8319
208109;07/10/2021;L;I20;1,8;694,1;972,3;117,5;729;24636;2373;117;24;1598;352;2722;254;18;858;70,094864;0,11704167;3,349963119;85,6838812;-26,10888032;45,19589338;808,07082;460,9861
208110;07/10/2021;L;I20;1,8;676;968,4;127;729;24636;2373;117;24;1598;352;2722;254;18;858;73,005394;0,085;3,516629611;82,26789379;-27,03644627;43,39405387;812,30658;465,22894
208111;07/10/2021;L;I20;1,8;677;992;124,7;729;24636;2373;117;24;1598;352;2722;254;18;858;73,00599;0,082875915;3,491426906;82,26722218;-27,07383367;43,39369961;807,97735;461,78394
208112;07/10/2021;L;I20;1,8;690;991,2;115,9;718;24843;2530;134;20;1596;353;2743;235;19;953;73,01455;0,067493506;3,496279484;82,25757743;-27,20024939;43,38861227;809,125325;461,51947
208113;07/10/2021;L;I20;1,8;716;1031;80,3;723;24901;2977;128;21;1410;368;2748;237;19;925;73,0013;0,05436364;3,495916004;82,27250748;-26,94229194;43,39648746;808,9169;464,24414
208114;07/10/2021;L;I20;1,8;705;1026;108,6;723;24901;2977;128;21;1410;368;2748;237;19;925;73,00039;0,051764704;3,488485164;82,27353306;-26,84457404;43,39702843;807,614375;464,53595
208115;07/10/2021;L;I20;1,8;732,5;1038,2;93,7;723;24901;2977;128;21;1410;368;2748;237;19;925;73,024414;0,046818182;3,487882856;82,24646623;-26,90986721;43,38275142;807,52662;464,04025
208116;07/10/2021;L;I20;1,8;710,6;1034,7;102,9;718;24843;2530;134;20;1596;353;2743;235;19;953;73,03647;0,057777777;3,484642105;82,23288995;-27,11760582;43,3755903;807,2327;461,73987
208117;07/10/2021;L;I20;1,8;706;1024;83,6;718;24843;2530;134;20;1596;353;2743;235;19;953;73,00211;0,044098593;3,480964858;82,27159462;-26,97397152;43,39600595;807,052125;463,49435
208118;07/10/2021;L;I20;1,8;708;1031;108;732;24901;2624;132;26;1511;339;2729;241;22;968;73,93263;0,046578947;3,53096145;81,23611996;-27,15831949;42,84982152;807,9671;466,0658
208119;07/10/2021;L;I20;1,8;726,7;1018,4;93,7;732;24901;2624;132;26;1511;339;2729;241;22;968;74,00474;0,041842107;3,530621745;81,15696373;-27,19061093;42,80806878;807,056585;465,01315
208120;07/10/2021;L;I20;1,8;697;1015;96,5;718;24843;2530;134;20;1596;353;2743;235;19;953;74,00957;0,060782608;3,531833569;81,15166728;-27,12209969;42,80527505;807,412325;466,38406
208121;07/10/2021;L;I20;1,8;686;1001;75;718;24843;2530;134;20;1596;353;2743;235;19;953;73,97804;0,06933333;3,533675381;81,18625473;-27,22700914;42,82351898;808,0196;465,4
208122;07/10/2021;L;I20;1,8;729,2;1030,2;122,8;723;24901;2977;128;21;1410;368;2748;237;19;925;74,01287;0,052797202;3,536587939;81,14804898;-27,19003596;42,8033665;808,104875;465,91467
208123;07/10/2021;L;I20;1,8;703;1013;99,6;724;24849;2861;119;20;1598;352;2746;230;19;951;74,00303;0,062171053;3,53461978;81,15883904;-27,4364664;42,80905795;807,7566;462,42896
208124;07/10/2021;L;I20;1,8;699,8;994,1;94,8;724;24849;2861;119;20;1598;352;2746;230;19;951;66,707016;0,058116883;3,189240694;90,03550691;-24,84824073;47,49125639;808,18375;460,9013
208125;07/10/2021;L;I20;1,8;689;994;90,8;724;24849;2861;119;20;1598;352;2746;230;19;951;59,98013;0,05536774;2,868626343;100,1331608;-21,91398068;52,81749139;808,032255;466,92645
208126;07/10/2021;L;I20;1,8;695,6;1003,5;121,4;724;24849;2861;119;20;1598;352;2746;230;19;951;60,01064;0,05825641;2,858775017;100,0822521;-21,97225936;52,79063846;806,487825;466,21155
208127;07/10/2021;L;I20;1,8;679;1000;115,9;724;24849;2861;119;20;1598;352;2746;230;19;951;59,989162;0,05824516;2,850043649;100,1180847;-22,0182253;52,80953916;805,35615;465,23227
208128;08/10/2021;L;I20;1,8;689;1013;105,9;724;24849;2861;119;20;1598;352;2746;230;19;951;60,01795;0,057320513;2,849386663;100,0700624;-22,05646412;52,78420872;805,36922;465,38718
208129;08/10/2021;L;I20;1,8;706;1011;90,1;724;24849;2861;119;20;1598;352;2746;230;19;951;63,823463;0,059602562;3,026413653;94,10332373;-23,35845497;49,63691801;804,922425;466,8295
208130;08/10/2021;L;I20;1,8;684;1005;105;724;24849;2861;119;20;1598;352;2746;230;19;951;73,791336;0,05402548;3,501137487;81,39166907;-27,19121288;42,9318694;804,84522;463,9032
208131;08/10/2021;L;I20;1,8;707,8;1026;116,6;724;24849;2861;119;20;1598;352;2746;230;19;951;73,98718;0,05171795;3,4966595;81,17622539;-27,15460265;42,81822878;803,59615;465,82437
208132;08/10/2021;L;I20;1,8;677;1003;110,1;724;24849;2861;119;20;1598;352;2746;230;19;951;74,01121;0,054726116;3,521481813;81,14986905;-27,42825245;42,80432653;807,02805;464,11847
208133;08/10/2021;L;I20;1,8;781,1;1019,7;93,7;718;24843;2530;134;20;1596;353;2743;235;19;953;51,64588;0,037372548;2,504731912;116,2919482;-19,94978059;61,34080782;815,8549;452,1856
208134;08/10/2021;L;I20;1,8;695;1020;106,2;732;24901;2624;132;26;1511;339;2729;241;22;968;74,70244;0,02324359;3,842762556;80,39898027;-29,3613793;42,40825333;851,46282;468,75513
208135;08/10/2021;L;I20;1,8;699;1023;92,2;723;24901;2977;128;21;1410;368;2748;237;19;925;75,00447;0,056263156;3,643006238;80,07522752;-29,32142602;42,23748265;818,94015;452,87106
208136;08/10/2021;L;I20;1,8;700;999;98,4;718;24843;2530;134;20;1596;353;2743;235;19;953;75,00382;0,06338235;3,584077377;80,07592147;-28,20485857;42,23784869;807,15881;455,975
208137;08/10/2021;L;I20;1,8;687;997;99,4;718;24843;2530;134;20;1596;353;2743;235;19;953;75,00895;0,06397369;3,563299577;80,07044493;-28,1772793;42,23495996;804,85593;456,3421
208138;08/10/2021;L;I20;1,8;684;998;104,7;718;24843;2530;134;20;1596;353;2743;235;19;953;75,02497;0,06550327;3,556014332;80,05334757;-28,37800572;42,22594158;804,665375;455,32678
208139;08/10/2021;L;I20;1,8;704,9;985,5;61,6;718;24843;2530;134;20;1596;353;2743;235;19;953;74,99364;0,06680303;3,558804809;80,08679136;-28,48489272;42,24358226;805,53182;454,6591
208140;08/10/2021;L;I20;1,8;704;1032;108,9;732;24901;2624;132;26;1511;339;2729;241;22;968;75,024666;0,045466665;3,551982732;80,05367195;-28,60865085;42,22611268;803,8687;451,772
